,SchoolID,total_score,Latitude,Longitude
3246,05PES0201N,90.49322809496024,25.4217,-101.0
3247,05PES0202M,27.11986732594208,25.5418,-103.453
3248,05PES0203L,84.71791406897823,28.7081,-100.528
3249,05PES0204K,97.09007708608458,25.4217,-101.0
3250,05PES0205J,95.34719449648352,25.4217,-101.0
3251,05PES0206I,81.69896501950186,25.5418,-103.453
3252,05PES0207H,98.72854027824698,25.5418,-103.453
3253,05PES0208G,81.87248548877491,25.5432,-100.951
3254,05PES0209F,80.0297902398575,25.4217,-101.0
3255,05PES0210V,81.86787875065262,25.5418,-103.453
3256,05PES0211U,48.41528208593102,25.4217,-101.0
3257,05PES0213S,18.185866527440805,25.4217,-101.0
3258,05PES0214R,94.7989926599306,25.4506,-100.85
3259,05PES0219M,48.20183655293142,25.4217,-101.0
3260,05PES0220B,65.67365867141673,25.5418,-103.453
3261,05PES0221A,70.59672614477442,25.4217,-101.0
3262,05PES0223Z,98.74389607198796,25.5418,-103.453
3263,05PES0224Y,86.63738828660054,26.9261,-101.449
3264,05PES0230I,91.431467092534,25.5418,-103.453
3265,05PST0003F,51.16089800681797,25.775,-103.273
3266,05PST0004E,77.1720770246614,25.4217,-101.0
3267,05PST0006C,76.0280703909585,25.5418,-103.453
3268,05PST0011O,51.47569177850803,25.4217,-101.0
3269,05PST0012N,47.67206166886766,25.5418,-103.453
3270,05PST0013M,81.79570652007003,25.4217,-101.0
3271,05PST0014L,91.67869537176377,25.5418,-103.453
3272,05PST0019G,88.3695218205829,29.33,-100.978
3273,05PST0022U,67.14167255305426,26.9261,-101.449
3274,05PST0024S,76.86956788796412,25.4217,-101.0
3275,05PTA0001I,82.78693528693529,25.5418,-103.453
3276,05SBC2011I,22.35347985347985,27.9339,-101.217
3277,05SBC2089W,41.65750915750916,25.5418,-103.453
3278,05SBC2101A,30.241147741147746,25.7578,-102.983
3279,05SBC2135R,52.31074481074481,25.5418,-103.453
3280,05SBC2164M,99.38644688644689,25.5418,-103.453
3282,05UBH0003W,97.03296703296704,29.33,-100.978
3283,05UBH0021L,49.975579975579976,25.4217,-101.0
3284,05UBH0022K,69.24908424908425,25.7578,-102.983
3285,05UBH0040Z,84.45360195360195,25.4217,-101.0
3286,05UBH0041Z,65.9065934065934,25.4217,-101.0
3287,05UBH0042Y,72.02686202686203,25.5418,-103.453
3288,05UBH0046U,72.89682539682539,28.3472,-100.854
3289,05UBH0047T,48.85531135531136,27.9339,-101.217
3290,05UBH0048S,51.23015873015873,26.9012,-101.417
3291,05UBH0049R,66.81013431013432,28.7081,-100.528
3292,05UBH0050G,90.04273504273505,25.4374,-102.184
3293,05UBH0051F,,25.4217,-101.0
3294,05XBH0001V,76.51098901098901,25.5432,-100.951
3295,05XBH0002U,56.00732600732601,25.5281,-103.23
3296,05XBH0003T,58.3943833943834,27.8775,-101.517
3297,05XTA0001R,8.11050061050061,25.9237,-103.135
3298,05XTA0002Q,44.92063492063492,25.724,-103.155
3299,05XTA0003P,19.6978021978022,25.508,-103.14
3300,05XTA0004O,74.45970695970696,25.8913,-103.181
3301,05XTA0005N,25.17094017094017,25.775,-103.273
3302,06DAR0002N,89.60317460317461,19.2429,-103.728
3303,06DCM0001R,42.79609279609279,19.0532,-104.316
3304,06DCT0019Z,47.866300366300365,19.2429,-103.728
3306,06DCT0084Z,56.55982905982906,19.0532,-104.316
3307,06DCT0157B,42.8968253968254,19.2648,-103.737
3309,06DCT0158A,31.923076923076923,19.3288,-103.602
3310,06DCT0285X,43.29059829059829,18.9105,-103.874
3311,06DES0001J,81.68207364638678,18.9105,-103.874
3312,06DES0002I,79.79638217499462,19.2429,-103.728
3313,06DES0003H,84.84076041890606,19.0532,-104.316
3314,06DES0004G,69.04886213568379,18.9371,-103.965
3315,06DES0005F,68.74174626086422,19.2648,-103.737
3316,06DES0006E,59.68797027118332,19.0532,-104.316
3317,06DES0007D,82.19342157796136,18.9105,-103.874
3318,06DES0008C,88.14686281133872,19.2429,-103.728
3319,06DES0009B,60.81662111114524,19.2648,-103.737
3320,06DES0010R,76.05417524031817,19.2429,-103.728
3321,06DES0011Q,30.04821719234668,19.2648,-103.737
3322,06DES0012P,41.44989404502319,18.9105,-103.874
3323,06DES0013O,52.11449279813274,19.0532,-104.316
3324,06DES0014N,63.82635668437702,19.2429,-103.728
3325,06DES0015M,46.635545591351615,19.0532,-104.316
3326,06DES0016L,31.964620251220783,18.9105,-103.874
3327,06DES0017K,47.51696815208378,19.2648,-103.737
3328,06DES0018J,35.08645311876171,18.9371,-103.965
3329,06DES0019I,65.71358373514327,19.2429,-103.728
3330,06DES0020Y,34.12210927182826,18.9463,-103.914
3331,06DES0021X,65.57077485335218,18.9105,-103.874
3332,06DES0022W,81.5315868677252,19.2648,-103.737
3333,06DES0023V,45.20131445594423,19.2429,-103.728
3334,06DES0024U,89.57034489112742,19.0532,-104.316
3335,06DES0025T,82.11357145050827,19.0532,-104.316
3336,06DES0026S,70.62897331163047,19.2648,-103.737
3337,06DES0027R,30.75151254568349,19.0532,-104.316
3338,06DES0028Q,69.88268173581892,18.9105,-103.874
3339,06DES0029P,56.96999477903013,19.0532,-104.316
3340,06DES0030E,41.27944473449833,19.2429,-103.728
3341,06DES0031D,34.28641626485673,19.0532,-104.316
3342,06DES0032C,82.86754092319032,19.2648,-103.737
3343,06DMS0001S,67.73809523809524,19.3019,-104.153
3344,06DMS0002R,5.558608058608058,19.3631,-103.824
3345,06DMS0003Q,8.302808302808304,19.1677,-103.932
3346,06DMS0004P,35.74786324786325,19.1417,-104.438
3347,06DMS0005O,36.41636141636142,19.0108,-104.11
3348,06DMS0006N,41.3980463980464,19.0543,-103.931
3349,06DMS0007M,17.478632478632477,19.4422,-104.043
3350,06DMS0008L,15.198412698412698,19.0532,-104.316
3351,06DMS0009K,20.409035409035408,19.2011,-104.339
3352,06DMS0010Z,60.06105006105006,18.919,-104.07
3353,06DMS0011Z,23.705738705738707,19.0194,-104.008
3354,06DMS0013X,18.427960927960928,19.0532,-104.316
3355,06DMS0014W,17.51831501831502,18.9964,-103.88
3356,06DMS0015V,50.16788766788767,18.9105,-103.874
3357,06DMS0016U,25.021367521367523,19.3081,-103.831
3358,06DMS0017T,46.59340659340659,19.2847,-104.239
3359,06DMS0018S,7.152014652014652,19.1231,-103.774
3360,06DMS0019R,35.3968253968254,19.3719,-103.799
3361,06DMS0020G,26.101953601953603,19.2429,-103.728
3362,06DPT0001E,14.945054945054943,19.0532,-104.316
3363,06DPT0002D,20.67460317460317,18.9105,-103.874
3364,06DPT0181F,39.48260073260073,19.2429,-103.728
3366,06DSN0002Q,22.219833543195847,19.2429,-103.728
3367,06DSN0003P,26.857283252971342,19.2648,-103.737
3368,06DSN0004O,13.365682872147662,18.9371,-103.965
3369,06DSN0007L,11.857743926783575,18.9105,-103.874
3370,06DSN0008K,8.726697582998066,19.0532,-104.316
3371,06DSN0009J,20.397100826141703,19.201,-103.811
3372,06DST0001B,69.6845919965603,19.2429,-103.728
3373,06DST0002A,47.38337274653727,19.201,-103.811
3374,06DST0003Z,40.74199195356408,18.9631,-103.956
3375,06DST0004Z,52.68112158717484,19.0532,-104.316
3376,06DST0005Y,67.92021129572187,19.3232,-103.759
3377,06DST0006X,77.21967998525844,19.2648,-103.737
3378,06DST0007W,47.67206166886766,18.7497,-103.719
3379,06DST0008V,35.74368109087559,19.0935,-103.622
3380,06DST0009U,34.12210927182826,19.0012,-103.739
3381,06DST0010J,40.24599981573048,19.084,-103.874
3382,06DST0011I,53.95565246767605,19.0532,-104.316
3383,06DST0012H,50.10902613556095,19.3861,-104.05
3384,06DST0013G,40.75581216793096,19.3869,-103.574
3385,06DST0014F,61.02085316790025,19.1677,-103.932
3386,06DST0015E,48.98805319246952,19.0601,-104.258
3387,06DST0016D,47.88704278124136,19.3641,-103.577
3388,06DST0017C,87.92266822272043,19.2186,-104.234
3389,06DST0018B,86.66963545345659,19.2779,-103.661
3390,06DST0019A,63.16452197414085,19.3747,-103.709
3391,06DST0020Q,78.32990387273118,18.9105,-103.874
3392,06DST0021P,74.0333527840054,19.0108,-104.11
3393,06DST0022O,25.063726544025062,19.2483,-103.615
3394,06DST0023N,81.71278523386874,19.2429,-103.728
3395,06DST0025L,50.124381929301926,19.2648,-103.737
3396,06DST0026K,42.72903166364669,19.0532,-104.316
3397,06DST0027J,28.56024077884586,19.0532,-104.316
3398,06DST0028I,20.97447867080249,18.9105,-103.874
3399,06DST0029H,47.65670587512668,19.201,-103.811
3400,06DST0030X,32.356192991615735,19.0601,-104.258
3401,06DST0031W,38.53997113110777,19.2429,-103.728
3402,06DTA0001C,59.08119658119658,19.3232,-103.759
3403,06DTL0001I,6.007186511470778,19.2429,-103.728
3404,06DTL0004F,3.73760019655416,19.2648,-103.737
3405,06DTV0002O,62.27695709591229,18.9772,-103.532
3406,06DTV0003N,23.961180553422807,19.1589,-103.702
3407,06DTV0004M,68.81852522956912,19.3631,-103.824
3408,06DTV0005L,13.365682872147662,19.1278,-103.854
3409,06DTV0006K,94.7989926599306,19.2583,-103.528
3410,06DTV0007J,56.18684929824023,19.1417,-104.438
3411,06DTV0008I,38.86858511716471,19.1203,-104.268
3412,06DTV0009H,57.96658579281963,19.4422,-104.043
3413,06DTV0010X,75.30941924388071,19.2714,-104.291
3414,06DTV0011W,40.40416449126256,19.0192,-103.831
3415,06DTV0012V,22.393354012468905,19.0194,-104.008
3416,06DTV0013U,37.58330518104481,19.1808,-103.579
3417,06DTV0014T,27.652713368754032,19.1703,-103.866
3418,06DTV0015S,51.008875648782286,19.1997,-104.558
3419,06DTV0016R,92.16854519210098,19.2567,-104.149
3420,06DTV0017Q,40.54083105555726,19.0136,-104.161
3421,06DTV0018P,56.11928380577992,19.3158,-103.934
3422,06DTV0019O,89.47974570805565,19.2389,-104.497
3423,06DTV0020D,15.81339639445963,18.9083,-103.553
3424,06DTV0021C,32.69555603329136,19.25,-103.985
3425,06DTV0023A,64.35152483031848,18.8656,-103.737
3426,06DTV0024Z,22.61601302171309,19.2561,-104.216
3427,06DTV0025Z,96.2900402321796,19.2303,-104.391
3428,06DTV0026Y,78.6047725806947,19.19,-104.681
3429,06DTV0027X,68.63272012530328,18.9105,-103.874
3430,06EBP0001O,74.74664224664224,19.2429,-103.728
3432,06EBP0002N,95.76312576312576,19.0532,-104.316
3433,06EBP0003M,84.67643467643468,18.9105,-103.874
3434,06EES0001I,79.66125119007401,19.2648,-103.737
3435,06EES0002H,79.96529590614539,19.3288,-103.602
3436,06EES0003G,61.30493535210835,19.2429,-103.728
3437,06EES0004F,32.69555603329136,19.2429,-103.728
3438,06EES0005E,26.39507386136789,19.0532,-104.316
3439,06EES0006D,20.132981173796875,19.2429,-103.728
3440,06EES0007C,39.065139277049234,19.3288,-103.602
3441,06EES0008B,82.49132397653635,19.2429,-103.728
3442,06EES0009A,46.70003992506373,19.2429,-103.728
3443,06EES0010Q,85.00813857068272,19.2429,-103.728
3444,06EES0011P,82.12432050612696,19.2429,-103.728
3445,06EES0012O,99.92014987254692,19.2648,-103.737
3446,06EES0013N,60.526396609440745,19.2429,-103.728
3447,06EES0017J,39.62562574859494,19.2648,-103.737
3448,06EES0018I,15.366542796597155,19.0532,-104.316
3449,06ETK0001I,10.427350427350428,19.1164,-103.725
3450,06ETK0002H,67.94871794871794,19.1589,-103.702
3451,06ETK0003G,3.714896214896215,18.9772,-103.532
3452,06ETK0004F,73.76678876678876,19.2361,-103.848
3453,06ETK0005E,40.85164835164835,18.8867,-103.632
3454,06ETK0006D,3.1684981684981683,18.9821,-104.063
3455,06ETK0007C,0.5067155067155067,19.2429,-103.728
3456,06ETK0008B,57.31379731379732,19.1703,-103.866
3457,06ETK0009A,73.33638583638583,19.3375,-103.654
3458,06ETK0010Q,62.41452991452992,18.8689,-103.835
3459,06ETK0011P,11.043956043956044,19.2389,-104.497
3460,06ETK0012O,41.0989010989011,19.1283,-104.416
3461,06ETK0013N,30.241147741147746,19.1203,-104.268
3462,06ETV0001O,85.24461779429379,19.2947,-103.706
3463,06ETV0002N,80.18795491538958,19.1231,-103.774
3464,06ETV0003M,42.5862227818556,18.8689,-103.835
3465,06ETV0004L,62.27695709591229,18.9821,-104.063
3466,06ETV0005K,23.841405362243176,18.919,-104.07
3467,06ETV0006J,54.22591443751728,19.1283,-104.416
3468,06ETV0007I,54.80329228217806,19.2011,-104.339
3469,06ETV0008H,22.42406559995086,19.2847,-104.239
3470,06ETV0009G,75.11440066337029,19.3719,-103.799
3471,06ETV0010W,82.08285986302631,19.2361,-103.848
3472,06ETV0012U,80.85746752249624,19.3081,-103.831
3473,06ETV0013T,50.65262123399158,19.3375,-103.654
3474,06ETV0014S,75.30941924388071,19.4039,-103.752
3475,06ETV0015R,50.45453149473296,19.1164,-103.725
3476,06ETV0016Q,90.98154233592336,19.0119,-103.701
3477,06ETV0017P,44.55329996007494,19.4542,-103.715
3478,06ETV0018O,18.185866527440805,19.1792,-104.174
3479,06ETV0019N,57.07902091459108,18.8867,-103.632
3480,06ETV0020C,20.796351463407145,19.0532,-104.316
3481,06ETV0021B,73.51739811430853,19.0553,-104.224
3482,06ETV0022A,74.35275329381776,19.3019,-104.153
3483,06ETV0023Z,46.157980406007184,18.9463,-103.914
3484,06ETV0024Z,84.14514296243973,19.4447,-103.95
3485,06ETV0025Y,44.2216148152698,19.4052,-103.672
3486,06ETV0026X,40.40416449126256,18.8136,-103.634
3487,06ETV0027W,67.30597954608274,18.8222,-103.701
3488,06ETV0029U,62.27695709591229,19.1618,-104.266
3489,06ETV0031I,70.34489112742237,19.4785,-104.047
3490,06ETV0032H,79.15758115536993,18.9964,-103.88
3491,06ETV0033G,6.237523417585455,19.0553,-104.224
3492,06ETV0034F,33.70136052332545,19.0532,-104.316
3493,06ETV0035E,33.25450692546298,19.3622,-104.092
3494,06KTV0006U,10.273026012714595,18.9794,-103.696
3495,06KTV0011F,25.063726544025062,18.9105,-103.874
3496,06KTV0014C,84.14514296243973,19.4453,-103.989
3497,06PBH0004I,45.46703296703296,19.3232,-103.759
3498,06PBH0006G,80.08241758241758,19.2429,-103.728
3499,06PBH0007F,79.993894993895,19.0532,-104.316
3500,06PBH0011S,96.25152625152626,19.2429,-103.728
3501,06PBH0012R,60.17094017094017,19.0532,-104.316
3502,06PBH0014P,55.2991452991453,19.2429,-103.728
3503,06PBH0019K,94.44444444444444,19.070438,-104.301172
3504,06PBH0020Z,52.185592185592185,19.292265,-103.746741
3505,06PBH0021Z,95.12210012210012,19.2429,-103.728
3506,06PBH0022Y,97.87545787545788,19.0532,-104.316
3507,06PBH0023X,72.17948717948718,19.0532,-104.316
3508,06PBH0027T,89.7985347985348,19.2429,-103.728
3509,06PBH0028S,78.3913308913309,19.0532,-104.316
3510,06PBH0029R,11.727716727716729,19.0532,-104.316
3511,06PBH0031F,80.0915750915751,19.2429,-103.728
3512,06PBH0033D,39.068986568986574,19.2429,-103.728
3514,06PBH0041M,8.696581196581196,19.2648,-103.737
3515,06PBH0042L,65.10989010989012,19.2429,-103.728
3516,06PBH3114I,98.95604395604396,19.2429,-103.728
3517,06PBH3137T,77.5885225885226,19.2429,-103.728
3518,06PBH3386Z,79.74969474969475,18.9105,-103.874
3519,06PBJ0007U,30.241147741147746,19.0532,-104.316
3520,06PCT0002E,16.63919413919414,18.9105,-103.874
3521,06PCT0003D,18.11050061050061,18.9105,-103.874
3522,06PCT0005B,62.45115995115995,18.9105,-103.874
3524,06PCT0011M,66.81013431013432,19.2429,-103.728
3525,06PES0001O,97.3572678971776,18.9105,-103.874
3526,06PES0003M,80.42750529774884,19.0532,-104.316
3527,06PES0004L,99.19842756672092,19.2429,-103.728
3528,06PES0005K,98.4352446177943,18.9105,-103.874
3529,06PES0007I,97.52618162832836,18.9105,-103.874
3530,06PES0009G,95.3594791314763,19.2429,-103.728
3531,06PES0012U,96.40060194711464,19.2429,-103.728
3532,06PES0013T,98.5673044439667,19.2429,-103.728
3533,06PES0017P,94.01891833788888,19.070438,-104.301172
3534,06PES0019N,84.69180921961856,19.0532,-104.316
3535,06PES0029U,92.67682196492736,19.2429,-103.728
3536,06PES0033G,94.55637111882314,19.2429,-103.728
3537,06PES0034F,95.8585424280581,19.0532,-104.316
3538,06PES0035E,91.96124197659778,19.2429,-103.728
3539,06PES0036D,73.62181751174718,19.2429,-103.728
3540,06PES0038B,54.86625103651608,19.0532,-104.316
3541,06PES0039A,83.71210957894414,19.2648,-103.737
3542,06PES0040Q,98.52891495961428,19.2429,-103.728
3543,06PES0041P,96.9349835693007,19.2429,-103.728
3544,06PES0043N,95.213599090937,19.0532,-104.316
3545,06PES0044M,96.80906606062467,19.2429,-103.728
3546,06PES0045L,93.07146586407052,19.2429,-103.728
3547,06PES0046K,39.47206781118516,19.0532,-104.316
3548,06PES0047J,69.4005098123522,19.2429,-103.728
3549,06PST0001G,94.60090292067196,18.9105,-103.874
3550,06SBH0002H,36.32173382173382,19.1203,-104.268
3551,06SBH0003G,3.4432234432234434,18.8689,-103.835
3552,06SBH0004F,50.67155067155067,19.2429,-103.728
3553,06UCT0001R,94.35286935286936,19.2429,-103.728
3554,06UCT0002Q,81.5964590964591,19.2429,-103.728
3555,06UCT0003P,37.32600732600733,19.2429,-103.728
3556,06UCT0004O,98.73321123321124,19.2648,-103.737
3557,06UCT0005N,65.25641025641026,18.9105,-103.874
3558,06UCT0006M,27.24969474969475,18.9105,-103.874
3559,06UCT0007L,81.25763125763126,18.9371,-103.965
3560,06UCT0008K,93.6080586080586,19.0532,-104.316
3561,06UCT0009J,73.72405372405372,19.0532,-104.316
3562,06UCT0010Z,48.53174603174603,19.0532,-104.316
3563,06UCT0011Y,79.0903540903541,19.3861,-104.05
3564,06UCT0012X,54.50854700854701,19.3288,-103.602
3565,06UCT0013W,92.42673992673993,19.3288,-103.602
3566,06UCT0014V,16.581196581196583,19.0601,-104.258
3567,06UCT0015U,35.833333333333336,19.2429,-103.728
3568,06UCT0016T,77.63125763125763,19.2648,-103.737
3569,06UCT0017S,80.30525030525031,19.3232,-103.759
3570,06UCT0018R,80.59218559218559,19.201,-103.811
3571,06UCT0019Q,36.336996336996336,18.7497,-103.719
3572,06UCT0020F,90.41819291819291,18.9105,-103.874
3573,06UCT0021E,82.6923076923077,18.9371,-103.965
3574,06UCT0022D,90.9096459096459,19.3869,-103.574
3575,06UCT0023C,57.95787545787546,19.123498,-104.348867
3576,06UCT0024B,98.64163614163614,19.084,-103.874
3577,06UCT0025A,75.21978021978022,19.3232,-103.759
3578,06UCT0026Z,65.67155067155068,19.3747,-103.709
3579,06UCT0027Z,87.67399267399267,19.123498,-104.348867
3580,06UCT0028Y,55.76923076923077,19.2186,-104.234
3581,06UCT0030M,79.18498168498168,19.2429,-103.728
3582,06UCT0031L,61.855921855921856,18.9631,-103.956
3583,06UCT0032K,29.264346764346765,19.0012,-103.739
3584,06UCT0033J,54.20940170940171,19.0935,-103.622
3585,06UET0002O,45.84859584859585,19.0532,-104.316
3586,06UET0006K,81.22710622710623,19.2429,-103.728
3587,07DBP0002N,19.423076923076923,17.136478,-93.311165
3589,07DCM0001Q,30.201465201465197,14.710611,-92.415531
3592,07DCT0002Z,15.25946275946276,16.088163,-93.737334
3594,07DCT0007U,39.60622710622711,16.768021,-93.193501
3595,07DCT0011G,62.136752136752136,15.365013,-92.248772
3596,07DCT0012F,26.111111111111114,14.911071,-92.26432
3598,07DCT0088V,42.72588522588522,14.911071,-92.26432
3600,07DCT0301X,,16.737022,-92.637564
3601,07DCT0305T,85.61965811965813,16.258141,-92.111814
3602,07DES0016K,38.93615060962501,16.088163,-93.737334
3603,07DES0024T,64.04440895549891,16.243379,-92.146066
3604,07DES0025S,33.15008752802432,17.871962,-93.15069
3606,07DES0039V,18.85845029329566,16.615844,-92.993085
3607,07DES0045F,13.761862350664906,16.753972,-93.115192
3608,07DES0056L,27.215841036823196,16.730054,-92.633938
3610,07DET0001Y,34.98626373626374,16.770056,-93.203208
3612,07DPT0001D,52.67246642246642,16.236288,-92.14226
3614,07DPT0002C,30.750915750915752,16.694828,-92.991828
3616,07DPT0003B,48.3058608058608,15.143122,-92.452242
3617,07DPT0004A,39.95421245421245,14.94192,-92.171088
3619,07DPT0006Z,20.82112332112332,16.725516,-92.632323
3621,07DPT0007Y,94.92826617826617,16.088163,-93.737334
3623,07DPT0008X,37.83424908424908,16.897461,-92.089379
3625,07DPT0009W,31.35531135531136,17.509133,-91.981033
3626,07DPT0010L,39.33760683760684,16.753972,-93.115192
3627,07DPT0011K,41.38278388278388,14.911071,-92.26432
3628,07DPT0013I,88.41575091575092,16.73592,-92.038594
3630,07DSN0003O,11.68422345751052,16.769464,-93.129826
3631,07DST0048V,8.649918614293172,16.89342,-92.625763
3632,07DTA0023N,5.531135531135531,17.508551,-93.117768
3633,07DTA0024M,14.056776556776557,16.698682,-93.720428
3634,07DTA0042B,31.645299145299145,16.187157,-93.270435
3635,07DTA0043A,20.903540903540904,15.45365,-92.890673
3636,07DTA0044Z,56.63919413919414,17.17391,-92.333944
3637,07DTA0060R,47.96703296703296,14.674948,-92.153779
3638,07DTA0211G,4.111721611721611,16.803554,-92.907156
3639,07DTA0212F,33.095238095238095,16.525814,-92.991896
3640,07EBH0003C,58.70879120879121,16.754102,-93.083094
3641,07EBH0004B,17.39010989010989,16.753972,-93.115192
3642,07EBH0007Z,50.38766788766789,16.243379,-92.146066
3643,07EBH0012K,16.135531135531135,16.395496,-93.868331
3644,07EBH0013J,48.57753357753358,16.088163,-93.737334
3646,07EBH0015H,14.96947496947497,17.101863,-93.208472
3647,07EBH0016G,39.48412698412698,16.761101,-93.374082
3648,07EBH0017F,24.682539682539684,16.379877,-93.860518
3649,07EBH0019D,5.741758241758242,14.867627,-92.302493
3650,07EBH0022R,2.142857142857143,17.51305,-93.113706
3651,07EBH0025O,14.212454212454212,16.753972,-93.115192
3652,07EBH0036U,33.73626373626374,16.714061,-93.118489
3653,07EBH0040G,7.851037851037851,16.557789,-92.802735
3654,07EBH0044C,22.25274725274725,16.800576,-93.270254
3655,07EBH0045B,35.497557997558,16.770056,-93.203208
3656,07EBH0046A,,15.211938,-92.576024
3657,07EBH0047Z,12.332112332112333,15.34139,-92.674307
3658,07EBH0048Z,9.67948717948718,15.146963,-92.421494
3659,07EBH0051M,21.45604395604396,15.348893,-92.543809
3660,07EBH0052L,24.365079365079364,17.140361,-92.710507
3661,07EBH0053K,62.34126984126984,16.364132,-92.369581
3662,07EBH0054J,99.54212454212454,16.292225,-92.426293
3663,07EBH0055I,36.32173382173382,17.407237,-93.337944
3664,07EBH0057G,1.452991452991453,14.888478,-92.263054
3665,07EBH0058F,70.72344322344323,15.12996,-92.433349
3666,07EBH0059E,20.91575091575092,17.553896,-92.32022
3667,07EBH0061T,20.747863247863247,16.179637,-94.062514
3668,07EBH0062S,3.360805860805861,15.933033,-93.779647
